adcode,name,longitude,latitude,x,y,xrev
230126,巴彦县,127.403781,46.086549,9826.18609506235,5124.906549630088,-17939.29281346743
230125,宾县,127.466634,45.745917,9891.566477782973,5087.027662933374,-18044.873202595423
230102,道里区,126.616973,45.75577,9823.897335955106,5088.123334128747,-18107.61103254647
230104,道外区,126.64939,45.792057,9820.020797483012,5092.158513329656,-18093.319228030607
230124,方正县,128.829536,45.851694,9978.368742741224,5098.790254228726,-17905.08763629006
230111,呼兰区,126.587905,45.889457,9798.085994594854,5102.989567265457,-18066.43201013986
230127,木兰县,128.043466,45.950582,9899.83628739182,5109.78677642178,-17934.001508447407
230103,南岗区,126.668784,45.760174,9827.141581640513,5088.613066793359,-18102.162368972808
230108,平房区,126.637611,45.597911,9853.25582714613,5070.5691314259575,-18157.159639176956
230183,尚志市,128.009894,45.209586,10028.727757923032,5027.386697959631,-18174.88900979565
230113,双城区,126.312624,45.383218,9865.503694924537,5046.694886429664,-18251.88645740761
230109,松北区,126.516914,45.794504,9809.318286316045,5092.43062409948,-18102.796160877762
230128,通河县,128.746124,45.990205,9947.04465478123,5114.192924780079,-17866.88841338043
230184,五常市,127.167618,44.931991,10011.24726897323,4996.517638233667,-18329.686323337686
230110,香坊区,126.662593,45.707716,9835.89605966061,5082.779643514466,-18119.654964609203
230129,延寿县,128.331643,45.451897,10011.013323955092,5054.332113875833,-18072.199143166778
230123,依兰县,129.567877,46.325419,9949.735383880408,5151.469320201391,-17695.27062479987
230205,昂昂溪区,123.8224,47.15516,9363.315867959842,5243.738001143343,-17859.494483523755
230231,拜泉县,126.100213,47.595851,9456.201493878636,5292.743627324271,-17540.045830432457
230227,富裕县,124.473793,47.774347,9302.350383702962,5312.592701280379,-17601.675414989186
230206,富拉尔基区,123.629189,47.208843,9339.25709466258,5249.707646609828,-17856.040239840913
230225,甘南县,123.507429,47.922405,9203.818954915036,5329.057015280656,-17623.513219325374
230203,建华区,123.955464,47.354364,9338.183682017247,5265.889841679559,-17782.41283744081
230229,克山县,125.875705,48.037031,9359.499644144375,5341.803631178449,-17408.333528205883
230230,克东县,126.24872,48.04206,9386.31890202926,5342.36286495918,-17378.90140856504
230221,龙江县,123.205323,47.338665,9284.432728894115,5264.144084844465,-17844.231041598017
230202,龙沙区,123.957531,47.317308,9344.894931519962,5261.7691483053795,-17794.740298445904
230208,梅里斯达斡尔族区,123.75291,47.309537,9330.840982954922,5260.904999228017,-17812.78540824486
230207,碾子山区,122.887775,47.516872,9229.20266107964,5283.96102148448,-17807.76629688766
230281,讷河市,124.88287,48.466592,9207.998899246766,5389.571581483552,-17335.91063557443
230224,泰来县,123.416631,46.393694,9465.53569219018,5159.0616221261025,-18144.94777003028
230204,铁锋区,123.978293,47.340517,9342.354028128457,5264.3500305517455,-17785.358160377356
230223,依安县,125.306278,47.893548,9343.077681512075,5325.8480653481565,-17499.216408049397
230306,城子河区,131.011304,45.33697,10240.856102667223,5041.552026240515,-17899.52632540326
230304,滴道区,130.843613,45.348763,10225.617809509193,5042.863428900319,-17908.903448500616
230303,恒山区,130.904963,45.210668,10255.342154232321,5027.507018291854,-17947.738087451376
230381,虎林市,132.93721,45.762685,10312.990690789047,5088.892294477475,-17615.056307369385
230302,鸡冠区,130.981185,45.304355,10244.397225493674,5037.925179997023,-17912.188784762096
230321,鸡东县,131.124079,45.260412,10263.519862133704,5033.038639924118,-17914.883208809002
230305,梨树区,130.69699,45.092046,10260.38201835988,5014.316040058048,-18001.458798399228
230307,麻山区,130.478187,45.212088,10221.652506547629,5027.6649248276735,-17980.723591436836
230382,密山市,131.846635,45.529774,10271.002526170829,5062.992175347686,-17773.406111345772
230406,东山区,130.317002,47.338537,9820.374170555022,5264.129851015884,-17308.355366975382
230403,工农区,130.274684,47.31878,9820.85807380823,5261.9328373340595,-17318.021085330336
230421,萝北县,130.85155,47.576444,9816.14101158592,5290.585534267474,-17190.117333622307
230404,南山区,130.286788,47.315174,9822.440845691819,5261.531843694507,-17318.290449710556
230422,绥滨县,131.852759,47.289115,9945.40187730378,5258.634036358644,-17208.710808570024
230402,向阳区,130.294235,47.342468,9817.927470882705,5264.566985235819,-17308.782237476793
230407,兴山区,130.303481,47.357702,9815.79052667889,5266.261033240522,-17303.090430955694
230405,兴安区,130.239245,47.252849,9830.431462535089,5254.601192395237,-17342.29459643916
230506,宝山区,131.401589,46.577167,10044.015579643585,5179.464147370079,-17473.502558372922
230523,宝清县,132.196853,46.327457,10151.240673920722,5151.695949440828,-17492.735409318266
230521,集贤县,131.141311,46.728412,9996.126380736916,5196.282861461664,-17444.544065704555
230502,尖山区,131.158415,46.64635,10012.629746484823,5187.157420516287,-17469.76022242824
230503,岭东区,131.164723,46.592721,10023.033912952089,5181.193779946233,-17486.590063174117
230524,饶河县,134.013872,46.798163,10201.867598984369,5204.0392972222,-17203.297857576523
230505,四方台区,131.337592,46.597264,10035.402477274172,5181.698969659072,-17471.915395728265
230522,友谊县,131.808063,46.767299,10039.703366258522,5200.607165305622,-17381.177645042495
230606,大同区,124.812364,46.039827,9634.469736285551,5119.710979794477,-18154.516818466334
230624,杜尔伯特蒙古族自治县,124.442572,46.862817,9461.859154285052,5211.2289374805705,-17910.359539030113
230605,红岗区,124.891039,46.398418,9577.787404899367,5159.586939362168,-18030.305964904146
230623,林甸县,124.863603,47.171717,9439.108218013082,5245.579169110643,-17775.21907065814
230603,龙凤区,125.135326,46.562247,9567.669270760305,5177.805016726114,-17957.419347890114
230602,萨尔图区,125.135591,46.629092,9555.894799880401,5185.238300097148,-17935.26179646272
230604,让胡路区,124.870596,46.652357,9531.559197859555,5187.8254096435185,-17947.778781991517
230621,肇州县,125.268643,45.699066,9729.155054102377,5081.817748067395,-18230.72170034491
230622,肇源县,125.078223,45.51932,9745.54638045764,5061.8296718790525,-18304.07419150036
230706,翠峦区,128.669754,47.726394,9624.793119957165,5307.260242046462,-17304.033705845108
230713,带岭区,129.020888,47.028379,9779.67286804039,5229.639727539289,-17508.018970621735
230715,红星区,129.390983,48.239431,9583.023920049669,5364.310872622047,-17079.487881239304
230722,嘉荫县,130.403134,48.888972,9534.741871517988,5436.540991764908,-16787.532512980128
230709,金山屯区,129.429117,47.413074,9739.688153817244,5272.418498523203,-17350.720995572286
230708,美溪区,129.129314,47.63509,9676.088704914479,5297.107074196826,-17299.90788226798
230703,南岔区,129.283467,47.138034,9779.426123018764,5241.833559359928,-17452.156429503244
230716,上甘岭区,129.02426,47.974707,9605.209975384409,5334.873091080967,-17194.98706615171
230712,汤旺河区,129.571108,48.454651,9555.924792529486,5388.243720959451,-16994.229623921245
230781,铁力市,128.032424,46.986633,9712.335743673595,5224.997497789761,-17596.690817617586
230711,乌马河区,128.799477,47.727687,9634.25753015546,5307.404025955486,-17293.900810549338
230714,乌伊岭区,129.43792,48.590322,9520.566614941989,5403.330578439166,-16958.56702208738
230710,五营区,129.245343,48.10791,9596.821545385097,5349.685502553354,-17134.166791569027
230705,西林区,129.312851,47.480735,9718.429764159253,5279.942522551441,-17337.15433318101
230702,伊春区,128.907257,47.728237,9642.2177006189,5307.46518693767,-17285.65628418557
230707,新青区,129.533599,48.290455,9584.014055153411,5369.98483254012,-17051.89420719038
230704,友好区,128.836291,47.841032,9616.020588711668,5320.008192365686,-17253.484773998603
230805,东风区,130.403664,46.822571,9922.534903956815,5206.753510409726,-17470.196679294204
230882,富锦市,132.037686,47.250107,9966.693422181846,5254.296277098605,-17207.439514269827
230883,抚远市,134.307884,48.364687,9922.803213042924,5378.239563502774,-16674.363314392296
230826,桦川县,130.71908,47.023001,9909.392660640771,5229.041684335319,-17381.048473359544
230822,桦南县,130.553343,46.239184,10041.20348021846,5141.879834203919,-17647.350254316283
230811,郊区,130.327194,46.810085,9919.019117706908,5205.36504491237,-17480.073679261368
230804,前进区,130.375062,46.814102,9921.921177642598,5205.811742485882,-17475.125229524863
230828,汤原县,129.905072,46.730706,9901.474065333172,5196.537958358263,-17538.02932464949
230881,同江市,132.510919,47.642707,9928.036109318977,5297.954098199178,-17044.027976621226
230803,向阳区,130.365346,46.80779,9922.346169363325,5205.109836813985,-17477.915714425922
230921,勃利县,130.59217,45.755063,10132.45139508545,5088.044714466196,-17799.410846201776
230904,茄子河区,131.068075,45.785215,10163.880150245799,5091.397670711291,-17752.886416200592
230903,桃山区,131.020202,45.765705,10163.723001315304,5089.228123870556,-17762.812178912165
230902,新兴区,130.932143,45.81593,10147.74338005656,5094.813233561785,-17753.637695027206
231004,爱民区,129.591537,44.596042,10261.571273477855,4959.159509499799,-18244.654858032787
231002,东安区,129.626641,44.58136,10266.944013061719,4957.526844880851,-18246.483598645187
231086,东宁市,131.122915,44.087585,10473.271487014876,4902.618183103126,-18281.258072714292
231083,海林市,129.380481,44.594213,10245.18147593871,4958.956121433593,-18261.94187706487
231025,林口县,130.284033,45.278046,10194.598930495471,5034.999572214713,-17975.05110619298
231085,穆棱市,130.524436,44.918813,10277.86963365578,4995.0522211005455,-18069.56615312732
231084,宁安市,129.482851,44.34072,10297.91274044266,4930.767247148703,-18333.280949904467
231081,绥芬河市,131.152545,44.412308,10417.96110878379,4938.727960589733,-18178.251028480983
231005,西安区,129.616058,44.577625,10266.765294224158,4957.111506210932,-18248.49402588799
231003,阳明区,129.635615,44.596104,10265.050591795965,4959.166404010518,-18241.14512491774
231102,爱辉区,127.50045,50.252105,9065.74326620471,5588.123815632168,-16531.559142011854
231181,北安市,126.490864,48.241365,9367.879591344044,5364.5259368757615,-17293.624221957885
231121,嫩江县,125.221192,49.185766,9101.382831806593,5469.545014576224,-17064.298608523197
231124,孙吴县,127.336303,49.425647,9210.165253949699,5496.220210152959,-16828.43813963156
231182,五大连池市,126.205516,48.517257,9296.228204325058,5395.205619960528,-17221.17182403044
231123,逊克县,128.478749,49.564252,9266.518555499728,5511.633333672178,-16698.45001669506
231281,安达市,125.346156,46.419633,9608.951848151344,5161.94608524767,-17988.405547750644
231202,北林区,126.985504,46.6375,9695.655705237084,5186.173284712058,-17791.23015131982
231283,海伦市,126.930106,47.45117,9544.722922440907,5276.654841754603,-17526.08289630415
231222,兰西县,126.288117,46.25245,9710.805004135807,5143.355037094189,-17971.05362622837
231225,明水县,125.906301,47.173426,9517.625059460554,5245.769212962556,-17695.826485000274
231223,青冈县,126.099195,46.70391,9616.16100511637,5193.558195306274,-17836.971918070758
231224,庆安县,127.507824,46.880102,9691.80049226239,5213.1510603479255,-17671.604103321173
231226,绥棱县,127.114832,47.236015,9597.650853896655,5252.729221533274,-17583.711486280892
231221,望奎县,126.486075,46.832719,9622.625103826405,5207.881986131906,-17764.93544287809
231282,肇东市,125.961814,46.051126,9721.20911269853,5120.9674487721,-18062.094171354453
232721,呼玛县,126.652396,51.726091,8723.916860949625,5752.033691059444,-16073.16688266834
232701,加格达奇区,124.139595,50.408735,8797.726230617962,5605.5413513402245,-16715.337856810926
232723,漠河县,122.538591,52.972272,8205.904145129054,5890.611243675166,-15901.811376477192
232722,塔河县,124.709996,52.334456,8474.041079820143,5819.684965470677,-15987.949831760447
310100,上海城区,121.473662,31.230372,11550.624851970086,3472.8731372397638,-22680.869269852225
310113,宝山区,121.489612,31.405457,11530.682875283916,3492.3429019045466,-22637.22470764762
310151,崇明区,121.397421,31.623728,11495.051051664273,3516.6150268903925,-22593.13916284727
310120,奉贤区,121.474055,30.917766,11588.702332829645,3438.1107917915583,-22755.52730385015
310109,虹口区,121.505133,31.2646,11549.430268348315,3476.679351963734,-22669.658209217425
310101,黄浦区,121.484428,31.231739,11551.481447404745,3473.0251500809372,-22679.51745120067
310114,嘉定区,121.265374,31.375869,11513.027453678136,3489.052663466636,-22665.648178197865
310116,金山区,121.342455,30.741798,11597.385931693734,3418.542835949924,-22809.853771918202
310106,静安区,121.447453,31.227906,11548.434065428708,3472.5989136360095,-22683.953365161004
310112,闵行区,121.380831,31.1129,11556.121997390894,3459.8100410596153,-22717.85590164591
310115,浦东新区,121.544379,31.221517,11558.432056483465,3471.8884454266063,-22676.26949507119
310107,普陀区,121.395514,31.249603,11540.844072936408,3475.0116587822627,-22683.68144171405
310118,青浦区,121.124178,31.150681,11527.09533706018,3464.011355728491,-22733.234762696324
310117,松江区,121.227747,31.032243,11551.34215958521,3450.8408386232704,-22751.72195205481
310104,徐汇区,121.436128,31.188464,11552.173884800188,3468.212892800939,-22694.492795218368
310110,杨浦区,121.525727,31.259822,11551.972625613664,3476.1480298312363,-22668.84833043722
310105,长宁区,121.424622,31.220372,11547.183464900409,3471.761119381879,-22687.93276518469
320400,常州市,119.974061,31.811226,11337.321071306244,3537.4651393221684,-22681.995701427215
320800,淮安市,119.113185,33.551052,11038.798677515353,3730.9368974834642,-22324.153743793227
320700,连云港市,119.221611,34.596653,10913.298608944762,3847.209595905726,-22040.353554169476
320100,南京市,118.796682,32.05957,11195.772902725506,3565.0814356120327,-22731.75922297126
320600,南通市,120.894676,31.981143,11403.251502443507,3556.360213157996,-22553.335145587727
320500,苏州市,120.585728,31.2974,11458.05217029708,3480.3267705375965,-22749.136770892947
321300,宿迁市,118.275198,33.963232,10908.562194540928,3776.7720495497756,-22294.361634297078
321200,泰州市,119.922933,32.455536,11252.72547828825,3609.113561923569,-22527.14523404472
320200,无锡市,120.31191,31.491169,11408.464153575027,3501.874229368052,-22728.198586522856
320300,徐州市,117.284124,34.205768,10786.215550541758,3803.7424858677805,-22321.740290054648
320900,盐城市,120.163107,33.347708,11162.239763551737,3708.3246815540833,-22279.02532356544
321000,扬州市,119.412939,32.394209,11212.492252797587,3602.2938900065164,-22590.35394469138
321100,镇江市,119.425836,32.187849,11239.255707260712,3579.346289491198,-22640.61643877858
320118,高淳区,118.89222,31.327586,11293.515118875916,3483.683507643409,-22902.712715000267
320106,鼓楼区,118.770182,32.066601,11192.415084615574,3565.863295367911,-22732.509190246667
320115,江宁区,118.840015,31.952612,11212.93194940389,3553.187515007664,-22754.208678989675
320105,建邺区,118.731793,32.003731,11196.48231599683,3558.872039095387,-22751.74277110229
320117,溧水区,119.028288,31.651099,11267.402497755134,3519.65873096921,-22810.756294143543
320116,六合区,118.822132,32.323584,11165.734588954916,3594.440263885202,-22663.522506211244
320111,浦口区,118.628003,32.058903,11179.957576820192,3565.007264020912,-22747.821917666195
320113,栖霞区,118.909153,32.096388,11201.86000710909,3569.175662961194,-22712.010378960113
320104,秦淮区,118.79476,32.039113,11198.094624302119,3562.806580680157,-22737.022250792055
320102,玄武区,118.797757,32.048498,11197.229053816343,3563.850209439782,-22734.40872427642
320114,雨花台区,118.779051,31.99126,11202.462159627388,3557.485241624818,-22750.380058870047
320211,滨湖区,120.283811,31.527276,11401.39427684147,3505.8893922475186,-22722.083400989417
320206,惠山区,120.298433,31.680335,11384.052994827656,3522.909826378523,-22683.382265430108
320281,江阴市,120.286129,31.921345,11353.238701779965,3549.7105687714143,-22625.45831523675
320213,梁溪区,120.303108,31.566155,11398.473938478131,3510.2128064771896,-22710.791283930983
320205,锡山区,120.357858,31.589715,11400.779438911584,3512.832720550368,-22699.865639103762
320214,新吴区,120.352782,31.550966,11405.037325276207,3508.5237625528484,-22709.782198375804
320282,宜兴市,119.823308,31.340637,11380.380382125968,3485.134802149735,-22811.105447703976
320321,丰县,116.59539,34.693906,10660.388581499748,3858.0243031790164,-22254.63395361
320302,鼓楼区,117.185576,34.288646,10766.544534199089,3812.9586674703614,-22308.823310659838
320305,贾汪区,117.464958,34.436936,10773.131207966015,3829.4487802849408,-22243.755707940996
320322,沛县,116.936353,34.760761,10682.919389511204,3865.458698567908,-22205.492824131492
320382,邳州市,118.012531,34.338888,10836.034762368674,3818.545667591947,-22219.54400877659
320311,泉山区,117.194469,34.225522,10775.4437482915,3805.9391659442467,-22324.75101759749
320324,睢宁县,117.941563,33.912597,10884.261902131844,3771.141347126374,-22338.413676344797
320312,铜山区,117.169461,34.180779,10778.863973239371,3800.963664442711,-22338.904063315596
320381,新沂市,118.354537,34.36958,10863.459650903374,3821.958672801369,-22180.017797918168
320303,云龙区,117.251076,34.253164,10777.109200277488,3809.013005707013,-22312.218799577255
320413,金坛区,119.597811,31.723219,11312.520970713147,3527.678603760278,-22739.168733346178
320481,溧阳市,119.48421,31.416911,11338.96412233076,3493.6166071589682,-22824.772525708955
320402,天宁区,119.999219,31.792787,11341.961553937223,3535.4146895940135,-22684.144561115078
320412,武进区,119.942437,31.701187,11347.814433370033,3525.2286060157853,-22711.96706009096
320411,新北区,119.971697,31.830427,11334.740347352159,3539.6003248110937,-22677.50276567788
320404,钟楼区,119.902369,31.802089,11331.666979069567,3536.449088605419,-22691.014528291176
320581,常熟市,120.752481,31.654375,11430.214382943655,3520.0230280194532,-22646.743239647272
320508,姑苏区,120.617369,31.33565,11456.404573833597,3484.5802388440075,-22736.89346253872
320505,虎丘区,120.434238,31.329601,11439.745780739086,3483.9075792417725,-22755.75003056061
320583,昆山市,120.980736,31.385597,11484.814283797863,3490.134434438787,-22690.32201366383
320585,太仓市,121.13055,31.457735,11490.194855974363,3498.1563088619987,-22658.664768214345
320509,吴江区,120.645157,31.138677,11482.961797714263,3462.6764894918856,-22781.706175465428
320506,吴中区,120.632308,31.263183,11466.637789488756,3476.5217790332717,-22752.964509888225
320507,相城区,120.642626,31.369089,11454.72974476616,3488.2987153589897,-22726.412069204445
320582,张家港市,120.555982,31.875571,11384.368274594455,3544.6204182287306,-22611.228715806275
320602,崇川区,120.857434,32.009875,11396.16774513266,3559.555262867272,-22549.78206088223
320611,港闸区,120.818526,32.032441,11389.693227668402,3562.064642365375,-22547.896459203163
320621,海安县,120.467343,32.533572,11294.007303315288,3617.791304479362,-22456.572131258145
320684,海门市,121.18181,31.869483,11444.222666013964,3543.94342175685,-22553.620407670336
320681,启东市,121.655432,31.793278,11498.440695291196,3535.4692896708357,-22527.484676498454
320682,如皋市,120.573803,32.371562,11324.332056020194,3599.7755031637635,-22486.98880086005
320623,如东县,121.185201,32.331765,11386.76358348316,3595.3500056947382,-22439.43677949628
320612,通州区,121.073828,32.06568,11409.616137817235,3565.7608785232005,-22515.649771956465
320722,东海县,118.752842,34.542308,10877.495463892143,3841.1663348570487,-22097.70160129617
320707,赣榆区,119.17333,34.841348,10876.64415727625,3874.4201168792474,-21979.6324661885
320723,灌云县,119.239381,34.284381,10955.795989137341,3812.484391853974,-22121.25056219828
320724,灌南县,119.315651,34.087134,10988.468570296693,3790.5501732125445,-22166.01411619352
320706,海州区,119.163509,34.572274,10911.180488200022,3844.4986075699876,-22052.140319615464
320703,连云区,119.338788,34.760249,10902.465537136304,3865.4017632535842,-21986.15063826066
320813,洪泽区,118.873241,33.294214,11049.200711018575,3702.3760532251126,-22412.596262841056
320803,淮安区,119.141099,33.502868,11047.539521023526,3725.5787506370307,-22334.00774478162
320804,淮阴区,119.034725,33.631892,11021.194458395988,3739.926449846608,-22310.507740458637
320831,金湖县,119.020584,33.025433,11096.856959903898,3672.4871260390887,-22467.66080086767
320826,涟水县,119.260227,33.781331,11022.877949316131,3756.544333513059,-22250.881136802393
320812,清江浦区,119.026718,33.552627,11030.584266824855,3731.112040296081,-22331.759942791574
320830,盱眙县,118.54436,33.011971,11054.144068107711,3670.990127598804,-22515.499097697702
320922,滨海县,119.82083,33.990334,11047.5940892292,3779.785840348216,-22144.74710989713
320904,大丰区,120.50085,33.200333,11212.523603921592,3691.936318373501,-22285.235933971893
320981,东台市,120.320328,32.868426,11237.978779698073,3655.027667257791,-22386.20117342927
320923,阜宁县,119.802527,33.759325,11075.845406735452,3754.097227014996,-22206.46045334681
320925,建湖县,119.7886,33.439067,11115.760706389416,3718.4839655019373,-22290.37188302385
320924,射阳县,120.229986,33.758361,11115.489356823697,3753.9900284934965,-22167.190793006244
320902,亭湖区,120.197358,33.390536,11159.926027717376,3713.087231635834,-22264.879948286325
320921,响水县,119.578364,34.199479,10998.029326745014,3803.0431378369562,-22112.396549529778
320903,盐都区,120.153712,33.338283,11162.575114168838,3707.2766047230266,-22282.309560728107
321023,宝应县,119.360729,33.240391,11101.352055591278,3696.3908395086173,-22381.07364250294
321084,高邮市,119.459161,32.781659,11168.45028307109,3645.379021910278,-22488.59257784095
321002,广陵区,119.431849,32.39472,11214.204382882659,3602.350714119055,-22588.450534046227
321003,邗江区,119.397994,32.377655,11213.143651202603,3600.4530556445734,-22595.897683553296
321012,江都区,119.569989,32.434672,11222.20528882025,3606.7934478648776,-22565.48623614334
321081,仪征市,119.184766,32.272258,11206.155172131987,3588.732721027821,-22642.26352566968
321112,丹徒区,119.433853,32.131962,11246.905772548618,3573.131555288835,-22653.7511719904
321181,丹阳市,119.606439,32.010214,11278.164327693123,3559.592960272654,-22667.65992654727
321102,京口区,119.47016,32.19828,11242.138474524203,3580.5062353187577,-22633.850733397783
321183,句容市,119.168695,31.944998,11244.875812214777,3552.3408246106696,-22725.079908096835
321111,润州区,119.411959,32.195264,11237.03420174065,3580.17085073282,-22640.077827102563
321182,扬中市,119.797634,32.23483,11268.42322431986,3584.5706605893283,-22593.95139282115
321203,高港区,119.881717,32.318821,11265.896481487574,3593.910609779492,-22565.13993364425
321202,海陵区,119.919424,32.491016,11247.962575947011,3613.0590012833463,-22518.598271951352
321204,姜堰区,120.127934,32.509155,11265.247689036329,3615.0760904757635,-22494.503544619936
321282,靖江市,120.277138,31.982751,11344.804124763288,3556.5390256295445,-22611.18745291113
321283,泰兴市,120.051743,32.171853,11300.14525275667,3577.567505725724,-22585.679220382393
321281,兴化市,119.852541,32.910459,11188.97787775585,3659.70181191984,-22419.254391529994
321322,沭阳县,118.804784,34.111022,10938.331883210742,3793.206561471461,-22206.79363594232
321324,泗洪县,118.223591,33.476051,10965.857450618281,3722.5966523475395,-22426.02862584662
321323,泗阳县,118.703424,33.722478,10978.947493315216,3749.9997748140477,-22317.658151299365
321311,宿豫区,118.330781,33.946822,10915.793629742757,3774.9472282449865,-22293.534268696378
321302,宿城区,118.242533,33.963029,10905.57551626556,3776.749475587261,-22297.42755079155
330100,杭州市,120.209789,30.24692,11547.72042776617,3363.511518602473,-23034.981934317013
330400,嘉兴市,120.75547,30.746191,11540.758128668187,3419.031345394893,-22864.91249081221
330500,湖州市,120.086809,30.89441,11459.15416769733,3435.5135628826815,-22893.457369936572
331100,丽水市,119.922796,28.46763,11723.172145981962,3165.651293166819,-23468.98575328438
330700,金华市,119.647229,29.079208,11627.874157558606,3233.65985891579,-23358.600094353224
330800,衢州市,118.859457,28.970079,11563.52917961147,3221.5245192344746,-23459.93979568538
330200,宁波市,121.622485,29.859971,11729.171561147557,3320.4820987933917,-22988.92979990522
330600,绍兴市,120.580364,30.030192,11608.78521695898,3339.410977972099,-23049.948091436352
331000,台州市,121.42076,28.65638,11848.34059529483,3186.6406302344017,-23280.76429835053
330300,温州市,120.699361,27.993828,11851.587605614257,3112.9636646566473,-23497.162401613474
330900,舟山市,122.207106,29.985553,11770.693688298474,3334.447041456285,-22903.63799735203
330108,滨江区,120.211623,30.208847,11552.368597442171,3359.277733012147,-23043.726116953138
330127,淳安县,119.042037,29.608886,11509.08759330963,3292.5609984086814,-23296.025272756895
330111,富阳区,119.960076,30.048692,11546.911269321457,3341.4682110091867,-23105.35134641517
330105,拱墅区,120.141406,30.319037,11532.671587702842,3371.5310577881837,-23024.621437259957
330104,江干区,120.205001,30.257012,11546.07429894061,3364.6337670246508,-23033.07559531894
330182,建德市,119.281231,29.474759,11547.523106057382,3277.6458364862247,-23303.79661398019
330185,临安区,119.724734,30.233873,11502.651402783622,3362.06066890329,-23084.642021498315
330102,上城区,120.169312,30.242404,11544.36260468914,3363.009331337852,-23039.929079431433
330122,桐庐县,119.691467,29.79299,11550.684840501266,3313.033691979491,-23190.693528438394
330106,西湖区,120.130194,30.259463,11538.600890806978,3364.9063226016183,-23039.68606917672
330109,萧山区,120.264253,30.183806,11560.3661334934,3356.4931290942163,-23044.528540052066
330103,下城区,120.180891,30.281677,11540.858491632724,3367.3765590711246,-23029.604602935113
330110,余杭区,120.299401,30.419045,11536.032904452039,3382.652125981322,-22985.933215751116
330206,北仑区,121.844172,29.899778,11745.861200122894,3324.908708280275,-22958.38408822985
330282,慈溪市,121.266561,30.170261,11658.315186136964,3354.9869009057115,-22951.336744285203
330213,奉化区,121.406997,29.655144,11732.344804741193,3297.7049706156863,-23056.787898267918
330203,海曙区,121.550752,29.874903,11720.499447266468,3322.142563858786,-22992.406327400626
330205,江北区,121.555081,29.886781,11719.520799255892,3323.4634186703815,-22989.250344026223
330226,宁海县,121.429477,29.287939,11777.094523435486,3256.8711188652137,-23138.266500780846
330225,象山县,121.869339,29.476705,11797.849341284755,3277.862235161369,-23052.801345041786
330212,鄞州区,121.546603,29.816511,11726.954631119937,3315.649269183022,-23006.255207769405
330281,余姚市,121.154629,30.037106,11663.25844378291,3340.1798271190414,-22993.05699722139
330211,镇海区,121.596496,29.965203,11714.280708283719,3332.1840851154893,-22967.154972084398
330327,苍南县,120.427619,27.519773,11876.5070732602,3060.2479020946707,-23626.499478531474
330305,洞头区,121.157249,27.836154,11913.905835937112,3095.4300342842284,-23486.420073884103
330382,乐清市,120.983906,28.113725,11866.286989157523,3126.2964251673334,-23443.064951394867
330303,龙湾区,120.811213,27.932747,11869.286111676163,3106.1713483788985,-23499.475562816908
330302,鹿城区,120.655271,28.015737,11844.84937317432,3115.399984581488,-23496.712905880646
330304,瓯海区,120.61491,27.966844,11846.2589188231,3109.9629956689296,-23511.33667840709
330326,平阳县,120.565793,27.661918,11874.728405425856,3076.0546799355798,-23582.27908884168
330381,瑞安市,120.655148,27.778657,11870.813172925631,3089.036265206746,-23548.253589590186
330329,泰顺县,119.717649,27.556884,11802.503516672008,3064.3747115670685,-23688.514737469643
330328,文成县,120.091498,27.786996,11814.451765480862,3089.963576898436,-23601.899153658396
330324,永嘉县,120.692025,28.153607,11833.253770484966,3130.7313747881512,-23462.95869570398
330424,海盐县,120.946263,30.526435,11585.279418713959,3394.594085757151,-22898.635067647847
330481,海宁市,120.680239,30.511539,11561.569111453407,3392.9376239560447,-22927.63073279969
330421,嘉善县,120.926028,30.830864,11546.886395075386,3428.4471342029638,-22828.501360380687
330402,南湖区,120.783024,30.747842,11543.19363317813,3419.21493954323,-22861.8872326903
330482,平湖市,121.015142,30.677233,11573.847029477834,3411.3630926504884,-22856.430551917892
330483,桐乡市,120.565098,30.630173,11536.419374082796,3406.1299366112808,-22910.6224611074
330411,秀洲区,120.710082,30.765188,11534.144401916297,3421.1438457195177,-22864.738573657087
330523,安吉县,119.680353,30.638674,11450.755282098227,3407.075262992269,-22993.25994866702
330521,德清县,119.9774,30.54251,11490.571596067863,3396.381654463701,-22987.63658801039
330503,南浔区,120.418513,30.849689,11496.16975328524,3430.540507820433,-22872.47513425532
330502,吴兴区,120.185838,30.857151,11473.063977115,3431.370295545987,-22892.907093132053
330522,长兴县,119.910952,31.026665,11426.538821493388,3450.2205550621425,-22878.534294243527
330603,柯桥区,120.495085,30.081929,11594.515152672486,3345.1642247634395,-23046.11317637591
330683,嵊州市,120.831025,29.56141,11687.54542651607,3287.281582426585,-23133.944778882626
330604,上虞区,120.868122,30.03312,11636.145143669943,3339.7365768008876,-23021.564287119254
330624,新昌县,120.903866,29.499831,11701.713215104863,3280.433887659514,-23140.98368788541
330602,越城区,120.582633,29.988244,11613.91360278886,3334.7462854618425,-23059.478352452235
330681,诸暨市,120.246863,29.708692,11614.045213080446,3303.65960384109,-23156.560625584636
330783,东阳市,120.241566,29.289648,11661.687352436758,3257.061162717126,-23253.089513303934
330703,金东区,119.69278,29.099723,11629.984042576396,3235.941163551242,-23349.52144912914
330781,兰溪市,119.460472,29.2084,11595.13674768671,3248.0262400253805,-23347.377368340014
330727,磐安县,120.450005,29.054548,11708.692407340091,3230.9176228782453,-23286.15268745615
